"CO_NCM","CO_UNID","CO_SH6","CO_PPE","CO_PPI","CO_FAT_AGREG","CO_CUCI_ITEM","CO_CGCE_N3","CO_SIIT","CO_ISIC_CLASSE","CO_EXP_SUBSET","NO_NCM_POR","NO_NCM_ING"
84798190,11,847981,3990,3990,3,72846,110,2000,2829,999,"Outras maquinas e aparelhos para tratamento de metais","Oth.machines and mechanical appliances f/treating metal"
84798210,11,847982,3990,3361,3,72849,110,2000,2829,999,"Outros misturadores","Other mixers"
84798290,11,847982,3990,3361,3,72849,110,2000,2829,999,"Outras maquinas e aparelhos para amassar, esmagar, moer, separar, etc.","Oth.machinery f/kneading, crushing, grinding, separat.etc"
84798911,11,847989,3990,3990,3,72849,110,2000,2829,999,"Prensas","Other presses"
84798912,11,847989,3990,3010,3,72849,110,2000,2829,999,"Distribuidores e doseadores de solidos ou de liquidos","Other machines f/measuring/dispensing solids/liquids"
60024090,10,600240,3853,3853,3,65521,240,4000,1391,1699,"Tecidos de malha de largura nao superior a 30 cm, que contenham, em peso, 5 % ou mais de fios de elastomeros, mas que nao contenham fios de borracha, exceto os da posiçao 60.01, de outras materias texteis","Fabrics of mesh other textile materials.w<=30cm, e>=5%"
82083000,10,820830,3265,3265,3,69561,270,3000,2593,2000,"Facas e laminas cortantes, para maquinas ou para aparelhos mecanicos, para aparelhos de cozinha ou para maquinas das indústrias alimentares","Knives/cut.blades of base metals, f/kitchen applian.etc"
84181000,11,841810,3745,3745,3,77521,311,2000,2750,910,"Combinaçoes de refrigeradores e congeladores (freezers), munidos de portas exteriores separadas","Refrigerators combin.with freezers, sepap.external doors"
84182100,11,841821,3745,3745,3,77521,311,2000,2750,910,"Refrigeradores do tipo domestico, de compressao","Refrigerators of compression, household type"
84182200,11,841822,3745,3745,3,77521,311,2000,2750,910,"Refrigeradores de absorçao, eletricos, de uso domestico","Refrigerators of absorption, electrical, household type"
84182900,11,841829,3745,3745,3,77521,311,2000,2750,910,"Outros refrigeradores do tipo domestico","Other refrigerators of household type"
84183000,11,841830,3745,3745,3,77522,311,2000,2750,910,"Congeladores (freezers) horizontais tipo arca, de capacidade nao superior a 800 litros","Freezers of the chest type, capacity<=800l"
84184000,11,841840,3745,3745,3,77522,311,2000,2750,910,"Congeladores (freezers) verticais tipo armario, de capacidade nao superior a 900 litros","Freezers of the upright type, capacity<=900l"
84185010,11,841850,3745,3745,3,74143,110,2000,2819,910,"Outros congeladores (freezers)","Other freezers"
84185090,11,841850,3745,3745,3,74143,110,2000,2819,910,"Outros moveis (arcas, armarios, vitrines, balcoes e moveis semelhantes) para a conservaçao e exposiçao de produtos, que incorporem um equipamento para a produçao de frio","Ot.refrigerating, cabinets, display coun.etc.f/freez.furn"
84186100,11,841861,3745,3745,3,74145,110,2000,2819,910,"Bombas de calor, excluindo as maquinas e aparelhos de ar-condicionado da posiçao 8415","Ot.mat.,mach.,appl.prod.cold,pump of heat"
84186110,11,841861,3745,3745,3,74145,110,2000,2819,910,"Equipamentos para refrigeraçao/ar condicionado, capacidade <= 30000 f/h","Equipments f/cooling/air-condition.cap<=30000 c/h"
84186190,11,841861,3745,3745,3,74145,110,2000,2819,910,"Outros grupos de compressao, condensador/trocador de calor","Oth.groups of compres.condenser/heat exchangers"
84186910,11,841869,3745,3745,3,74145,110,2000,2819,910,"Maquinas para preparaçao de sorvetes, nao domesticas","Ice making machines, not of household type"
84186920,11,841869,3745,3745,3,74145,110,2000,2819,910,"Resfriadores de leite","Milk coolers"
84186931,11,841869,3745,3745,3,74145,110,2000,2819,910,"Unidades fornecedoras de agua ou sucos","Cold water or fruit juice fountains"
84186932,11,841869,3745,3745,3,74145,110,2000,2819,910,"Unidades fornecedoras de bebidas carbonatadas","Aerated beverage fountains"
84186940,11,841869,3745,3745,3,74145,110,2000,2819,910,"Grupos frigorificos de compressao com capacidade inferior ou igual a 30.000 frigorias/hora","Equip. for cooling/air-cond.cap<=30000 c/h"
84186990,11,841869,3745,3745,3,74145,110,2000,2819,910,"Outros materiais/maquinas/aparelhos, para produzir frio, e bombas de calor","Ot.mater./machinery f/freezing furniture, and heat pumps"
84186991,11,841869,3745,3745,3,74145,110,2000,2819,910,"Resfriadores de agua, de absorçao por brometo de litio","Water coolers, with lithium bromide absorber"
84382090,11,843820,3530,3530,3,72722,110,2000,2825,918,"Maquinas e aparelhos para indústria de cacau ou de chocolate","Machinery for the manufacture cocoa or chocolate"
84383000,11,843830,3530,3530,3,72722,110,2000,2825,918,"Maquinas e aparelhos para a indústria de açúcar","Machinery for sugar manufacture"
84384000,11,843840,3530,3530,3,72722,110,2000,2825,918,"Maquinas e aparelhos para a indústria cervejeira","Brewery machinery"
84385000,11,843850,3530,3530,3,72722,110,2000,2825,918,"Maquinas e aparelhos para preparaçao de carnes","Machinery for the preparation of meat"
84386000,11,843860,3530,3530,3,72722,110,2000,2825,918,"Maquinas e aparelhos para preparaçao de frutas ou de produtos horticolas","Machinery for the preparation of fruits/vegetables"
84388010,11,843880,3530,3530,3,72722,110,2000,2825,918,"Maquinas para extraçao de oleo essencial de citricos","Machin.f/extracting essential oils from citrus fruit"
84388020,11,843880,3530,3530,3,72722,110,2000,2825,918,"Maquina automatica, para descabeçar, cortar a cauda e eviscerar peixes, com capacidade superior a 350 unidades por minuto","Mach.f/cutting off of heads, etc.fish, c>350unit"
84388090,11,843880,3530,3530,3,72722,110,2000,2825,918,"Outras maquinas e aparelhos para preparaçao/fabricaçao da indústria de alimentos, etc.","Oth.machinery f/industrial produc.of food, etc"
84389000,10,843890,3530,3530,3,72729,270,2000,2825,918,"Partes de maquinas e aparelhos para preparaçao/fabricaçao de alimentos, etc.","Parts of machinery for production of foods, etc"
84391010,11,843910,3136,3136,3,72511,110,2000,2829,908,"Maquinas e aparelhos para tratamento preliminar das materias primas, para fabricaçao de pasta de materias fibrosas celulosicas","Machin.f/treatment raw materials, f/cellulosic pulp"
84391020,11,843910,3136,3136,3,72511,110,2000,2829,908,"Classificadoras e classificadoras-depuradoras de pasta de celulose","Classifying and purifying of cellulose pulp"
84391030,11,843910,3136,3136,3,72511,110,2000,2829,908,"Refinadoras para fabricaçao de pasta de materia celulosica","Refiners f/production pulp of cellulosic material"
84391090,11,843910,3136,3136,3,72511,110,2000,2829,908,"Outras maquinas e aparelhos para fabricaçao de pasta de materia celulosica","Oth.machinery f/production pulp of cellulosic material"
84392000,11,843920,3136,3136,3,72512,110,2000,2829,908,"Maquinas e aparelhos para fabricaçao de papel ou cartao","Machinery f/production of paper/paperboard"
84393010,11,843930,3136,3136,3,72512,110,2000,2829,908,"Bobinadoras-esticadoras para acabamento de papel ou cartao","Reeler-tensioners f/finishing paper or paperboard"
84393020,11,843930,3136,3136,3,72512,110,2000,2829,908,"Maquinas e aparelhos para impregnar papel ou cartao","Impregnating machines for paper or paperboard"
84393030,11,843930,3136,3136,3,72512,110,2000,2829,908,"Maquinas e aparelhos para ondular papel ou cartao","Machinery for making corrugated paper or paperboard"
84393090,11,843930,3136,3136,3,72512,110,2000,2829,908,"Outras maquinas e aparelhos para acabamento de papel/cartao","Other machinery for finishing paper or paperboard"
74082919,10,740829,3046,3046,3,68242,240,3000,2420,1599,"Outros fios de ligas de cobre-estanho (bronze)","Other wires of copper-tin base alloys (bronze)"
74082990,10,740829,3046,3046,3,68242,240,3000,2420,1599,"Outros fios de ligas de cobre","Other wires of copper alloys"
74091100,10,740911,3046,3046,3,68251,240,3000,2420,1599,"Chapas e tiras, de cobre refinado, de espessura superior a 0,15 mm, em rolos","Plates, strips, of refined copper thickn>0.15mm, in coils"
74091900,10,740919,3046,3046,3,68251,240,3000,2420,1599,"Outras chapas e tiras, de cobre refinado,de espessura superior a 0,15 mm","Other plates, strips, of refined copper thickn>0.15mm"
74092100,10,740921,3046,3046,3,68252,240,3000,2420,1599,"Chapas e tiras de ligas a base de cobre-zinco (latao, de espessura superior a 0,15 mm, em rolos","Plates, strips, of copper-zinc alloys th>0.15mm, in coils"
74092900,10,740929,3046,3046,3,68252,240,3000,2420,1599,"Outras chapas e tiras, de ligas a base de cobre-zinco (latao), de espessura superior a 0,15 mm","Oth.plates and strips, of copper-zinc alloys, thin>0.15mm"
74093100,10,740931,3046,3046,3,68252,240,3000,2420,1599,"Chapas e tiras de ligas cobre-estanho, espessura > 0.15 mm, em rolos","Plates, strips, of copper-tin alloys th>0.15mm, in coils"
74093111,10,740931,3046,3046,3,68252,240,3000,2420,1599,"Chapas de ligas a base de cobre-estanho (bronze), de espessura superior a 0,15 mm, revestidas de plastico, com uma camada intermediaria de liga de cobre-estanho ou cobre-estanho-chumbo, aplicada por sinterizaçao","Plates of bronze alloys, thickness > 0,15mm, in coils, coated with plastic"
74093119,10,740931,3046,3046,3,68252,240,3000,2420,1599,"Outras chapas de ligas a base de cobre-estanho (bronze), de espessura superior a 0,15 mm, em rolos, revestidas de plastico","Other plates of bronze alloys, thickness > 0,15mm, in coils, coated with plastic"
74093190,10,740931,3046,3046,3,68252,240,3000,2420,1599,"Outras chapas de ligas a base de cobre-estanho (bronze), de espessura superior a 0,15 mm, em rolos","Other plates of bronze alloys, thickness > 0,15mm, in coils"
74093900,10,740939,3046,3046,3,68252,240,3000,2420,1599,"Outras chapas e tiras, de ligas  a base de cobre-estanho (bronze), de espessura superior a 0,15 mm","Oth.plates and strips, of copper-tin alloys, thin>0.15mm"
74094010,10,740940,3046,3046,3,68252,240,3000,2420,1599,"Chapas e tiras de ligas a base de cobre-niquel (cuproniquel) ou de cobre-niquel-zinco (maillechort), de espessura superior a 0,15 mm, em rolos","Plates, strips, copper-nickel alloys, etc.t>0.15mm, coils"
74094090,10,740940,3046,3046,3,68252,240,3000,2420,1599,"Outras chapas e tiras de ligas a base de cobre-niquel (cuproniquel) ou de cobre-niquel-zinco (maillechort), de espessura superior a 0,15 mm","Oth.plates, strips, of copper-nickel alloys, etc.t>0.15mm"
74099000,10,740990,3046,3046,3,68252,240,3000,2420,1599,"Chapas e tiras, de outras ligas de cobre, de espessura superior a 0,15 mm","Plates and strips, of other copper alloys, thin>0.15mm"
74101110,10,741011,3046,3046,3,68261,240,3000,2420,1599,"Folha de cobre refinado sem suporte, espessura <= 0.7 mm, pureza >= 99,85%","Sheet of refined copper, n/back.t<=0.07mm, purity>=99.85%"
82084000,10,820840,3265,3265,3,69561,270,3000,2593,2000,"Facas e laminas cortantes, para maquinas ou para aparelhos mecanicos, para maquinas de agricultura, horticultura ou silvicultura","Knives/cutting blades of base metals, f/agricultural, etc"
82089000,10,820890,3265,3265,3,69561,270,3000,2593,2000,"Outras facas e laminas cortantes, para maquinas ou para aparelhos mecanicos","Oth.knives/cut.blades of base metals, f/mach.appl.mechan"
82090011,10,820900,3265,3265,3,69562,270,3000,2593,2000,"Plaquetas ou pastilhas, nao montadas, de ceramais (cermets), intercambiaveis","Plates/tabletes, interchangeable of cermets, f/tools"
82090019,10,820900,3265,3265,3,69562,270,3000,2593,2000,"Outras plaquetas ou pastilhas, nao montadas, de ceramais (cermets)","Oth.plates/tabletes, of cermets, unmounted for tools"
82090090,10,820900,3265,3265,3,69562,270,3000,2593,2000,"Outras pontas e objetos semelhantes para ferramentas, nao montados, de ceramais (cermets)","Plastes, tips, etc.of cerments, unmouted, for tools"
82100010,10,821000,3990,3990,3,69781,311,3000,2599,2000,"Moinhos mecanicos de acionamento manual, pesando ate 10 kg, utilizados para preparar, acondicionar ou servir alimentos ou bebidas","Hand-operated mechanical mills, p<=10kg, f/foods, etc."
82100090,10,821000,3990,3990,3,69781,311,3000,2599,2000,"Outros aparelhos mecanicos de acionamento manual, pesando ate 10 kg, utilizados para preparar, acondicionar ou servir alimentos ou bebidas","Oth.hand-operated mechanical appl., p<=10kg, f/foods, etc"
82111000,11,821110,3259,3259,3,6968,321,3000,2593,2000,"Sortido de facas (exceto as da posiçao 82.08) de lamina cortante ou serrilhada, incluindo as podadeiras de lamina movel, e suas laminas","Knives with cutting blades/serrated and blades, assorted"
82119100,11,821191,3259,3259,3,6968,321,3000,2593,2000,"Facas de mesa, de lamina fixa, de metais comuns","Table knives, having fixed blades, of base metals"
82119210,11,821192,3259,3259,3,6968,321,3000,2593,2000,"Facas de lamina fixa, para cozinha e açougue, de metais comuns","Kitc.kniv./butcher's knives, hav.fixed blades, base met."
52054600,10,520546,3271,3271,3,65133,240,4000,1311,1603,"Fios de algodao contendo ao menos 85 %, peso,de algodao,nao acondicionados para venda a retalho, retorcidos ou retorcidos múltiplos,fibras penteadas, titulo < 125 decitex mas > 106,38 decitex, por fio simples (número metrico > 80 mas < 94,por fio simples)","Cotton yarn>=85%, twisted.fibr.comb.106.38d<=title<125d"
52054700,10,520547,3271,3271,3,65133,240,4000,1311,1603,"Fios de algodao contendo ao menos 85 %, em peso,de algodao, nao acondicionados para venda a retalho, retorcidos ou retorcidos múltiplos, fibras penteadas, titulo < 106,38 decitex mas > 83,33 decitex,por fio simples (núm.met. > 94 e < 120, por fio simples)","Cotton yarn>=85%, twisted.fibr.comb.83.33d<=tit<106.38d"
52054800,10,520548,3271,3271,3,65133,240,4000,1311,1603,"Fios de algodao contendo ao menos 85 %, em peso,de algodao, nao acondicionados para venda a retalho,retorcidos ou retorcidos múltiplos,de fibras penteadas, de titulo inferior a 83,33 decitex por fio simples (número metrico superior a 120, por fio simples)","Cotton yarn>=85%, twisted.fibr.comb.title<83.33decitex"
52061100,10,520611,3271,3271,3,65134,240,4000,1311,1603,"Fios simples de algodao, de fibras nao penteadas, que contenham menos de 85 %, em peso, de algodao, nao acondicionados para venda a retalho, de titulo igual ou superior a 714,29 decitex (número metrico nao superior a 14)","Cotton yarn<85%, simple, fibr.n/comb.title>=714.29dec."
84424020,10,844240,3990,3990,3,72691,270,2000,2829,999,"Partes de maquinas, aparelhos e equipamentos, de compor caracteres tipograficos por outros processos, mesmo com dispositivo de fundir","Parts of ot.mach.appliances.etc.f/compos.phototype-setting"
84424030,10,844240,3990,3990,3,72691,270,2000,2829,999,"Partes de outras maquinas/aparelhos, etc, para preparaçao/fabricaçao de cliches, etc","Parts of oth.mach.appl., etc.f/produc.of cliches, etc."
84424090,10,844240,3990,3990,3,72691,270,2000,2829,999,"Partes de outras maquinas e aparelhos para preparaçao/fabricaçao de cliches","Parts of oth.mach/appl. for produc.of cliches, etc."
84425000,10,844250,3990,3990,3,72635,270,4000,1812,999,"Cliches, blocos, cilindros e outros elementos de impressao; pedras litograficas, blocos, placas e cilindros, preparados para impressao (por exemplo, aplainados, granulados ou polidos)","Typographic characters and other elements of impression"
